time,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,willRain
2019-01-16,-0.1,-4.9,7.2,2.5,0.0,144.5,9.4,1016.0,1.0
2019-01-17,7.2,3.9,11.1,0.3,0.0,138.6,20.5,1008.6,1.0
2019-01-18,5.6,2.8,7.2,1.3,0.0,9.1,11.2,1023.8,1.0
2019-01-19,4.3,1.7,6.7,19.1,0.0,130.8,19.4,1025.0,1.0
2019-01-20,6.3,2.2,12.2,1.5,0.0,135.4,10.8,1011.8,1.0
2019-01-21,3.3,-2.1,5.6,0.0,0.0,313.8,25.2,1015.7,0.0
2019-01-22,-0.8,-4.9,3.9,0.0,0.0,270.4,7.9,1032.0,0.0
2019-01-23,1.8,-1.0,6.1,0.3,0.0,112.9,10.8,1026.4,1.0
2019-01-24,2.2,-1.6,8.3,0.0,0.0,306.7,7.6,1030.1,0.0
2019-01-25,2.2,-2.7,8.3,0.0,0.0,263.1,8.3,1029.1,0.0
2019-01-26,1.9,-3.8,10.6,0.0,0.0,85.5,5.4,1033.3,0.0
2019-01-27,3.9,-0.5,9.4,0.0,0.0,350.7,10.4,1026.5,0.0
2019-01-28,1.4,-4.3,7.2,0.0,0.0,187.9,9.7,1027.7,0.0
2019-01-29,-0.1,-4.9,6.1,0.0,0.0,144.9,6.8,1024.4,0.0
2019-01-30,-0.3,-5.5,6.1,0.0,0.0,144.1,5.8,1020.5,0.0
2019-01-31,0.6,-3.2,8.9,0.0,0.0,139.7,8.6,1019.3,0.0
2019-02-01,2.3,-3.2,13.9,0.0,0.0,134.7,6.5,1012.9,0.0
2019-02-02,4.8,2.2,10.0,12.2,0.0,122.8,10.1,1003.4,1.0
2019-02-03,6.3,3.9,10.0,11.2,0.0,138.1,12.2,996.9,1.0
2019-02-04,6.2,1.1,8.3,2.8,0.0,132.6,19.4,994.6,1.0
2019-02-05,1.3,-2.1,3.3,3.3,30.0,284.2,13.7,1003.8,1.0
2019-02-06,-1.4,-6.6,0.6,0.0,0.0,299.9,20.5,1015.8,0.0
2019-02-07,-5.6,-10.5,0.0,0.0,0.0,162.2,7.2,1029.0,0.0
2019-02-08,-4.1,-7.1,1.7,0.0,0.0,134.6,17.3,1021.9,0.0
2019-02-09,-0.4,-1.6,2.8,0.3,0.0,127.1,27.4,1007.0,1.0
2019-02-10,0.4,-2.1,3.3,1.5,30.0,206.7,11.2,1007.4,1.0
2019-02-11,-1.4,-3.8,1.7,0.3,0.0,123.8,23.0,1015.5,1.0
2019-02-12,0.9,-1.6,5.0,0.0,0.0,127.0,19.8,1017.1,0.0
2019-02-13,2.7,1.7,2.8,13.7,0.0,132.7,19.4,1005.0,1.0
2019-02-14,5.1,2.2,11.7,10.2,0.0,131.2,23.8,996.9,1.0
2019-02-15,5.1,0.0,6.1,0.0,0.0,147.5,12.2,1004.8,0.0
2019-02-16,1.4,-0.5,5.0,0.8,0.0,136.3,12.2,1010.9,1.0
2019-02-17,0.4,-2.1,2.8,0.3,0.0,247.1,8.3,1015.4,1.0
2019-02-18,-1.8,-6.0,1.7,0.0,0.0,298.7,14.0,1021.9,0.0
2019-02-19,-3.4,-8.2,0.0,0.8,0.0,289.9,9.4,1021.1,1.0
2019-02-20,-1.6,-5.5,1.7,5.6,50.0,141.7,10.1,1008.7,1.0
2019-02-22,-4.9,-12.1,1.7,0.0,80.0,157.4,7.6,1020.1,0.0
2019-02-23,-0.8,-2.1,2.8,0.0,50.0,117.2,18.0,1020.5,0.0
2019-02-24,2.2,0.6,6.1,3.3,30.0,124.6,21.2,1014.7,1.0
2019-02-25,4.8,3.3,10.0,2.0,0.0,130.5,21.6,1006.2,1.0
2019-02-26,4.1,-1.6,8.9,9.9,0.0,270.2,13.0,1011.3,1.0
2019-02-27,1.4,-0.5,10.6,10.2,50.0,138.2,11.2,1011.8,1.0
2019-02-28,5.4,-1.0,7.8,4.3,0.0,291.3,12.2,1014.5,1.0
2019-03-01,1.8,-2.7,7.8,0.0,0.0,162.4,11.9,1018.9,0.0
2019-03-02,0.9,-4.3,6.1,0.0,0.0,191.1,7.2,1018.2,0.0
2019-03-03,0.3,-4.9,6.7,0.0,0.0,161.2,5.4,1020.4,0.0
2019-03-04,2.3,-2.1,8.9,0.0,0.0,145.8,15.5,1020.9,0.0
2019-03-05,3.2,-2.1,10.6,1.8,0.0,163.7,20.5,1017.0,1.0
2019-03-06,5.6,1.7,11.7,2.0,0.0,131.4,15.5,1005.2,1.0
2019-03-07,7.4,1.7,8.9,0.0,0.0,309.1,12.6,1010.2,0.0
2019-03-08,2.4,-2.1,7.2,0.0,0.0,304.0,13.3,1010.4,0.0
2019-03-09,0.5,-4.3,4.4,0.0,0.0,145.4,11.2,1015.0,0.0
2019-03-11,2.6,-4.3,11.1,0.0,0.0,182.4,6.5,1023.1,0.0
2019-03-12,4.9,0.0,10.6,2.8,0.0,132.8,20.5,1011.1,1.0
2019-03-13,1.4,-1.6,7.2,0.0,0.0,314.6,25.9,1017.9,0.0
2019-03-14,1.4,-5.5,7.8,0.0,0.0,290.3,10.8,1030.0,0.0
2019-03-15,3.6,-2.1,12.2,0.0,0.0,113.7,6.8,1030.2,0.0
2019-03-16,6.0,-1.0,15.0,0.0,0.0,140.8,7.9,1027.5,0.0
2019-03-17,7.1,0.6,14.4,0.0,0.0,141.3,8.6,1025.4,0.0
2019-03-18,8.2,1.7,17.2,0.0,0.0,159.2,12.6,1023.2,0.0
2019-03-19,9.7,2.2,18.9,0.0,0.0,133.2,18.0,1022.7,0.0
2019-03-20,9.9,0.0,20.0,0.0,0.0,124.1,17.3,1017.4,0.0
2019-03-21,10.6,2.2,16.7,0.0,0.0,172.9,6.8,1013.8,0.0
2019-03-22,11.3,5.0,16.7,0.0,0.0,189.6,7.9,1013.3,0.0
2019-03-23,10.4,4.4,14.4,1.5,0.0,139.2,8.3,1016.2,1.0
2019-03-24,7.8,4.4,11.1,13.2,0.0,298.9,9.0,1020.1,1.0
2019-03-25,8.6,3.3,16.1,0.0,0.0,125.4,27.4,1020.1,0.0
2019-03-26,11.0,6.1,14.4,3.0,0.0,301.9,7.6,1014.9,1.0
2019-03-27,9.9,6.7,16.7,3.0,0.0,121.9,14.8,1011.4,1.0
2019-03-28,8.4,3.9,12.8,5.8,0.0,276.9,9.4,1017.6,1.0
2019-03-29,7.2,2.2,13.3,0.0,0.0,292.1,13.0,1022.7,0.0
2019-03-30,7.6,1.1,15.0,0.0,0.0,225.5,6.5,1027.0,0.0
2019-03-31,8.9,2.2,16.1,0.0,0.0,131.3,7.6,1024.2,0.0
2019-04-01,10.7,6.1,15.6,0.0,0.0,130.1,14.8,1017.2,0.0
2019-04-02,11.0,8.3,11.7,2.8,0.0,149.5,9.4,1009.8,1.0
2019-04-03,9.4,7.2,15.6,2.3,0.0,137.8,7.9,1012.4,1.0
2019-04-04,12.2,8.9,18.9,0.0,0.0,133.0,13.7,1012.2,0.0
2019-04-05,13.0,8.9,16.7,1.3,0.0,178.6,10.4,1009.8,1.0
2019-04-06,9.1,3.3,14.4,1.8,0.0,111.3,17.3,1014.2,1.0
2019-04-07,12.4,9.4,17.8,2.5,0.0,127.4,18.4,1016.9,1.0
2019-04-08,14.1,10.6,18.9,11.2,0.0,127.6,14.8,1016.0,1.0
2019-04-09,10.4,6.1,12.8,1.0,0.0,305.8,25.2,1014.4,1.0
2019-04-10,7.2,4.4,12.8,0.0,0.0,317.9,33.5,1019.8,0.0
2019-04-11,7.7,4.4,11.7,1.5,0.0,308.2,13.7,1016.7,1.0
2019-04-12,7.4,1.7,15.0,0.5,0.0,300.8,10.8,1013.0,1.0
2019-04-13,8.9,2.8,17.2,4.8,0.0,137.5,8.3,1013.9,1.0
2019-04-14,10.7,5.0,11.7,8.4,0.0,303.9,12.6,1009.9,1.0
2019-04-15,6.8,4.4,12.8,6.1,0.0,133.3,7.9,1008.6,1.0
2019-04-16,9.6,6.1,14.4,0.8,0.0,304.4,12.6,1012.0,1.0
2019-04-18,12.8,5.6,22.8,0.0,0.0,139.4,8.6,1024.6,0.0
2019-04-19,18.4,11.1,27.8,0.0,0.0,120.6,16.6,1012.5,0.0
2019-04-20,17.3,9.4,20.0,5.6,0.0,311.0,19.1,1005.9,1.0
2019-04-21,12.7,8.9,19.4,0.0,0.0,293.3,33.1,1013.3,0.0
2019-04-22,12.7,5.0,20.6,0.0,0.0,286.6,8.6,1020.8,0.0
2019-04-23,15.6,8.3,23.9,0.0,0.0,41.2,10.8,1018.6,0.0
2019-04-24,15.9,10.0,21.1,0.0,0.0,295.4,12.2,1017.0,0.0
2019-04-25,13.7,4.4,22.2,0.0,0.0,131.3,6.8,1017.2,0.0
2019-04-26,15.7,9.4,20.0,0.0,0.0,322.5,15.8,1013.3,0.0
2019-04-27,12.7,3.9,20.6,0.0,0.0,302.3,16.9,1012.9,0.0
2019-04-28,9.3,1.7,13.3,0.0,0.0,310.0,20.9,1017.2,0.0
2019-04-29,8.1,1.1,14.4,0.0,0.0,263.1,15.5,1013.9,0.0
2019-04-30,7.8,1.7,15.0,0.0,0.0,308.5,15.5,1011.9,0.0
2019-05-01,7.9,-0.5,16.1,0.0,0.0,309.6,6.5,1017.4,0.0
2019-05-02,11.3,3.3,18.9,0.0,0.0,353.5,15.1,1015.0,0.0
2019-05-03,13.1,4.4,22.8,0.0,0.0,124.4,9.4,1015.1,0.0
2019-05-04,15.5,7.8,23.9,0.0,0.0,86.1,10.8,1010.1,0.0
2019-05-05,16.9,8.9,25.0,0.0,0.0,6.5,10.1,1005.9,0.0
2019-05-06,17.2,8.3,25.6,0.0,0.0,305.0,12.6,1007.3,0.0
2019-05-07,17.1,6.7,25.6,0.0,0.0,310.9,20.5,1010.0,0.0
2019-05-08,17.2,8.9,24.4,0.0,0.0,319.8,18.0,1013.6,0.0
2019-05-09,16.0,9.4,20.0,0.0,0.0,137.7,13.0,1013.5,0.0
2019-05-10,14.7,7.8,22.2,0.0,0.0,173.2,11.9,1014.8,0.0
2019-05-11,17.4,9.4,27.2,0.0,0.0,146.5,9.7,1012.4,0.0
2019-05-12,20.4,11.7,30.0,0.0,0.0,134.4,11.2,1008.9,0.0
2019-05-13,21.3,12.2,30.6,0.0,0.0,48.8,9.4,1008.1,0.0
2019-05-14,22.4,15.0,28.9,0.0,0.0,287.5,14.0,1007.9,0.0
2019-05-15,19.7,13.3,21.7,0.0,0.0,311.9,13.0,1007.4,0.0
2019-05-16,14.1,10.0,15.0,5.1,0.0,267.6,11.2,1001.8,1.0
2019-05-17,9.6,8.3,11.1,15.2,0.0,284.1,13.3,1007.5,1.0
2019-05-18,11.1,7.8,19.4,0.0,0.0,332.3,7.9,1010.0,0.0
2019-05-19,13.5,10.0,14.4,7.1,0.0,177.7,11.2,1001.9,1.0
2019-05-20,10.7,8.9,16.7,9.9,0.0,269.1,9.0,1003.2,1.0
2019-05-21,10.9,7.2,15.6,17.0,0.0,282.7,13.3,1002.2,1.0
2019-05-22,11.6,8.3,15.6,2.0,0.0,297.1,11.5,1006.4,1.0
2019-05-23,12.7,8.9,22.2,0.0,0.0,303.1,13.3,1008.6,0.0
2019-05-24,13.9,8.3,20.0,5.3,0.0,173.0,10.8,1010.3,1.0
2019-05-25,11.9,9.4,17.8,2.5,0.0,147.2,7.9,1009.6,1.0
2019-05-26,14.4,9.4,22.8,1.5,0.0,245.1,9.7,1004.9,1.0
2019-05-27,14.2,8.9,23.3,0.8,0.0,315.0,22.3,1006.9,1.0
2019-05-28,17.8,10.6,25.0,21.1,0.0,306.8,15.5,1009.8,1.0
2019-05-29,17.3,13.3,23.9,1.0,0.0,216.6,10.1,1011.5,1.0
2019-05-30,18.1,13.3,22.8,12.4,0.0,183.6,9.4,1012.7,1.0
2019-05-31,17.7,12.8,26.7,0.0,0.0,157.3,12.6,1014.1,0.0
2019-06-01,20.3,14.4,27.8,0.0,0.0,177.8,8.6,1012.4,0.0
2019-06-02,21.2,13.9,28.9,0.0,0.0,191.7,9.4,1009.5,0.0
2019-06-03,23.5,16.7,29.4,0.0,0.0,205.7,10.1,1009.9,0.0
2019-06-04,22.0,13.9,28.9,0.0,0.0,282.2,11.9,1013.4,0.0
2019-06-05,21.6,11.7,31.1,0.0,0.0,148.3,9.0,1012.3,0.0
2019-06-06,21.9,11.1,24.4,0.0,0.0,294.5,19.1,1007.2,0.0
2019-06-07,11.6,7.2,16.7,0.0,0.0,294.8,16.9,1014.4,0.0
2019-06-08,10.7,4.4,17.8,0.0,0.0,315.4,12.2,1024.8,0.0
2019-06-09,14.6,7.2,23.9,0.0,0.0,142.2,12.2,1028.6,0.0
2019-06-10,18.7,11.1,27.8,0.0,0.0,146.5,9.0,1023.2,0.0
2019-06-11,21.6,12.8,30.0,0.0,0.0,190.3,13.3,1020.2,0.0
2019-06-12,24.1,16.1,32.8,0.8,0.0,155.2,11.2,1014.7,1.0
2019-06-13,24.2,16.1,31.7,0.0,0.0,173.5,10.1,1010.3,0.0
2019-06-14,24.0,16.1,30.6,0.0,0.0,266.2,13.0,1009.2,0.0
2019-06-15,22.2,12.8,30.0,0.0,0.0,262.6,11.9,1010.5,0.0
2019-06-16,22.5,13.3,31.1,0.0,0.0,270.3,10.8,1009.4,0.0
2019-06-17,24.0,15.0,31.7,0.0,0.0,285.1,11.5,1010.6,0.0
2019-06-18,23.7,14.4,30.6,0.0,0.0,299.7,13.0,1013.0,0.0
2019-06-19,21.7,13.3,26.7,0.0,0.0,309.2,19.1,1012.1,0.0
2019-06-20,16.1,7.8,18.3,0.3,0.0,303.9,22.7,1012.0,1.0
2019-06-21,12.9,6.7,19.4,0.0,0.0,303.1,15.8,1015.9,0.0
2019-06-22,14.6,5.6,23.9,0.0,0.0,286.8,11.2,1018.5,0.0
2019-06-23,19.3,11.7,25.6,0.0,0.0,327.2,13.7,1013.8,0.0
2019-06-24,18.6,10.0,26.1,0.0,0.0,304.9,10.8,1011.8,0.0
2019-06-25,20.7,13.9,27.8,0.0,0.0,323.6,9.4,1007.0,0.0
2019-06-26,20.8,12.8,31.7,0.0,0.0,228.7,11.2,1006.7,0.0
2019-06-27,22.3,14.4,27.2,0.0,0.0,310.5,14.8,1011.1,0.0
2019-06-28,18.4,12.8,23.3,0.0,0.0,317.0,9.0,1015.0,0.0
2019-06-29,20.3,11.1,31.1,0.0,0.0,293.4,7.2,1015.1,0.0
2019-06-30,23.1,14.4,31.7,0.0,0.0,276.3,12.6,1012.7,0.0
2019-07-01,23.4,13.3,33.3,0.0,0.0,249.7,10.1,1011.0,0.0
2019-07-02,23.1,14.4,28.3,0.0,0.0,316.3,18.4,1010.0,0.0
2019-07-03,20.8,12.8,26.1,0.0,0.0,307.8,16.6,1010.3,0.0
2019-07-04,19.7,11.7,27.8,0.0,0.0,290.2,8.3,1012.6,0.0
2019-07-05,22.9,15.0,32.8,0.0,0.0,135.3,11.9,1014.8,0.0
2019-07-06,26.2,18.3,33.3,0.0,0.0,147.2,14.4,1010.7,0.0
2019-07-07,24.1,17.2,30.0,0.0,0.0,317.6,10.4,1008.9,0.0
2019-07-08,21.6,13.9,29.4,0.0,0.0,316.7,7.6,1009.6,0.0
2019-07-09,22.4,12.2,31.1,0.0,0.0,218.2,7.9,1013.9,0.0
2019-07-10,26.9,20.6,35.0,0.0,0.0,265.4,11.9,1013.5,0.0
2019-07-11,26.2,17.2,35.6,0.0,0.0,296.7,9.4,1012.9,0.0
2019-07-12,27.3,17.2,37.2,0.0,0.0,284.1,9.0,1010.6,0.0
2019-07-13,28.8,20.0,36.7,0.0,0.0,264.7,9.4,1007.7,0.0
2019-07-14,27.2,17.2,34.4,0.0,0.0,303.6,12.2,1010.8,0.0
2019-07-15,25.3,16.1,32.8,0.0,0.0,302.6,13.0,1011.8,0.0
2019-07-16,23.4,17.2,30.0,0.0,0.0,309.6,14.8,1011.0,0.0
2019-07-17,23.6,15.0,32.2,0.0,0.0,297.6,9.4,1009.5,0.0
2019-07-18,24.3,16.7,30.6,0.0,0.0,314.8,10.8,1009.2,0.0
2019-07-19,21.9,14.4,27.2,0.0,0.0,299.6,16.6,1011.4,0.0
2019-07-20,20.9,11.7,31.7,0.0,0.0,295.9,12.6,1012.7,0.0
2019-07-21,24.1,13.9,36.1,0.0,0.0,248.2,6.8,1012.4,0.0
2019-07-22,29.2,21.1,38.9,0.0,0.0,172.5,10.1,1010.1,0.0
2019-07-23,30.3,24.4,35.6,0.0,0.0,66.8,13.3,1011.9,0.0
2019-07-24,26.1,18.3,31.7,0.0,0.0,295.1,14.0,1016.0,0.0
2019-07-25,23.7,13.9,35.0,0.0,0.0,293.3,9.4,1015.6,0.0
2019-07-26,25.8,17.2,31.1,0.0,0.0,230.5,8.3,1014.2,0.0
2019-07-27,25.1,18.3,34.4,0.0,0.0,21.7,10.8,1016.3,0.0
2019-07-28,25.7,15.6,35.6,0.0,0.0,279.1,8.3,1015.2,0.0
2019-07-29,27.6,18.9,36.1,0.5,0.0,269.5,11.2,1009.3,1.0
2019-07-30,28.1,20.6,35.6,0.0,0.0,251.2,11.5,1008.5,0.0
2019-07-31,27.3,17.8,36.7,0.0,0.0,269.5,9.0,1009.6,0.0
2019-08-01,27.5,17.2,36.7,0.0,0.0,244.0,7.9,1011.2,0.0
2019-08-02,28.1,20.6,35.0,0.5,0.0,294.9,12.2,1012.1,1.0
2019-08-03,26.2,17.2,36.1,0.0,0.0,287.9,6.1,1013.0,0.0
2019-08-04,27.3,17.2,37.2,0.0,0.0,262.3,7.6,1010.6,0.0
2019-08-05,28.1,18.3,37.8,0.0,0.0,268.0,7.6,1011.2,0.0
2019-08-06,29.2,22.8,38.3,0.0,0.0,225.8,12.2,1009.8,0.0
2019-08-07,29.4,23.3,37.2,0.0,0.0,213.2,11.2,1009.1,0.0
2019-08-08,27.1,22.2,30.6,0.0,0.0,142.5,13.0,1010.3,0.0
2019-08-09,25.9,17.8,33.9,1.5,0.0,137.8,14.4,1009.7,1.0
2019-08-10,21.8,16.1,28.3,0.3,0.0,298.7,16.2,1010.3,1.0
2019-08-11,19.9,14.4,25.6,0.0,0.0,313.7,11.9,1015.4,0.0
2019-08-12,20.4,12.8,28.9,0.0,0.0,276.6,9.0,1017.8,0.0
2019-08-13,23.2,15.0,32.8,0.0,0.0,187.8,9.4,1016.1,0.0
2019-08-14,25.3,16.7,35.0,0.0,0.0,286.0,11.2,1015.6,0.0
2019-08-15,25.2,15.6,32.2,0.0,0.0,305.4,11.5,1014.8,0.0
2019-08-16,23.3,13.9,30.6,0.0,0.0,285.3,10.1,1012.1,0.0
2019-08-17,21.7,12.2,30.0,0.0,0.0,282.7,9.4,1009.2,0.0
2019-08-18,24.1,15.0,34.4,0.0,0.0,120.5,9.4,1007.5,0.0
2019-08-19,27.0,17.2,35.0,0.0,0.0,261.0,10.8,1008.3,0.0
2019-08-20,26.8,17.8,36.7,0.0,0.0,254.3,9.0,1010.1,0.0
2019-08-21,27.4,18.9,36.1,0.0,0.0,286.3,12.2,1008.5,0.0
2019-08-22,24.7,16.7,28.3,0.0,0.0,304.5,22.0,1009.2,0.0
2019-08-23,21.5,12.8,30.6,0.0,0.0,272.8,7.2,1011.2,0.0
2019-08-24,25.0,16.7,35.0,0.0,0.0,328.3,8.6,1009.1,0.0
2019-08-25,24.1,13.9,30.0,0.0,0.0,308.1,12.2,1012.8,0.0
2019-08-26,20.9,11.1,28.3,0.0,0.0,283.4,10.1,1017.2,0.0
2019-08-27,21.8,11.7,31.7,0.0,0.0,177.9,8.6,1015.4,0.0
2019-08-28,24.4,15.0,36.1,0.0,0.0,134.2,7.9,1011.9,0.0
2019-08-29,27.8,20.6,35.0,0.0,0.0,299.5,11.9,1010.0,0.0
2019-08-30,25.6,16.1,33.3,0.0,0.0,278.7,10.8,1012.7,0.0
2019-08-31,26.3,18.3,35.6,0.0,0.0,144.0,10.8,1011.7,0.0
2019-09-01,27.2,18.3,36.1,0.0,0.0,78.5,9.0,1010.2,0.0
2019-09-02,25.8,16.7,34.4,0.0,0.0,254.9,9.4,1012.5,0.0
2019-09-03,26.2,16.7,35.6,0.0,0.0,136.6,9.0,1012.3,0.0
2019-09-04,26.4,16.7,35.6,0.0,0.0,97.9,6.8,1011.9,0.0
2019-09-05,28.4,21.1,37.2,0.0,0.0,157.9,15.8,1013.1,0.0
2019-09-06,23.4,17.8,28.3,3.8,0.0,111.3,9.7,1017.4,1.0
2019-09-07,21.4,14.4,28.9,0.0,0.0,161.2,5.8,1014.4,0.0
2019-09-08,19.4,13.3,22.8,8.1,0.0,327.2,14.4,1009.2,1.0
2019-09-09,16.2,11.1,23.3,0.0,0.0,61.5,6.1,1011.9,0.0
2019-09-10,16.0,10.0,21.7,0.0,0.0,233.4,9.0,1010.2,0.0
2019-09-11,15.8,9.4,23.3,0.0,0.0,298.1,10.8,1017.2,0.0
2019-09-12,17.8,10.6,26.7,0.0,0.0,146.9,10.4,1022.5,0.0
2019-09-13,20.2,13.9,29.4,0.0,0.0,144.3,10.4,1017.9,0.0
2019-09-14,21.9,12.8,32.8,0.0,0.0,138.5,11.2,1013.7,0.0
